Paper_id,Dataset_id,Public_dataset_id,slide_id,Pubmed_id,Disease,Status,Control,Species,Brain_region,Sex,Stage,Age,N_cells,Methodology,model,
ST066,ST066047,GSM5321405,OX_438_P6B6_017_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066048,GSM5321406,OX_438_P6B6_017_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066049,GSM5321407,OX_438_P6B6_017_E2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066050,GSM5321408,OX_535_A1D5_018_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,65,,Visium-like,NA,
ST066,ST066051,GSM5321409,OX_535_A1D5_018_C2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,65,,Visium-like,NA,
ST066,ST066052,GSM5321410,OX_535_A1D5_018_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,65,,Visium-like,NA,
ST066,ST066053,GSM5321411,OX_535_A1D5_018_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,65,,Visium-like,NA,
ST066,ST066055,GSM5321413,OX_585_A2C4_019_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066056,GSM5321414,OX_585_A2C4_019_C2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066057,GSM5321415,OX_585_A2C4_019_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066058,GSM5321416,OX_585_A2C4_019_D2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066059,GSM5321417,OX_585_A2C4_019_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066060,GSM5321418,OX_585_A2C4_019_E2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066061,GSM5321419,OX_585_P6B6_020_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066062,GSM5321420,OX_585_P6B6_020_C2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066063,GSM5321421,OX_585_P6B6_020_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066064,GSM5321422,OX_585_P6B6_020_D2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066065,GSM5321423,OX_585_P6B6_020_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066066,GSM5321424,OX_585_P6B6_020_E2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066067,GSM5321425,OX_536_A1B7_021_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,47,,Visium-like,NA,
ST066,ST066068,GSM5321426,OX_536_A1B7_021_C2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,47,,Visium-like,NA,
ST066,ST066069,GSM5321427,OX_536_A1B7_021_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,47,,Visium-like,NA,
ST066,ST066070,GSM5321428,OX_536_A1B7_021_D2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,47,,Visium-like,NA,
ST066,ST066071,GSM5321429,OX_536_A1B7_021_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,47,,Visium-like,NA,
ST066,ST066072,GSM5321430,OX_536_A1B7_021_E2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,47,,Visium-like,NA,
ST066,ST066073,GSM5321431,OX_407_P4D5_022_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,44,,Visium-like,NA,
ST066,ST066077,GSM5321435,OX_407_P4D5_022_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,44,,Visium-like,NA,
ST066,ST066078,GSM5321436,OX_407_P4C6_023_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,44,,Visium-like,NA,
ST066,ST066079,GSM5321437,OX_407_P4C6_023_C2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,44,,Visium-like,NA,
ST066,ST066080,GSM5321438,OX_407_P4C6_023_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,44,,Visium-like,NA,
ST066,ST066081,GSM5321439,OX_407_P4C6_023_D2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,44,,Visium-like,NA,
ST066,ST066082,GSM5321440,OX_407_P4C6_023_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,44,,Visium-like,NA,
ST066,ST066084,GSM5321442,OX_438_P6C3_026_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066085,GSM5321443,OX_438_P6C3_026_C2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066086,GSM5321444,OX_438_P6C3_026_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066087,GSM5321445,OX_438_P6C3_026_D2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066088,GSM5321446,OX_438_P6C3_026_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066089,GSM5321447,OX_438_P6C3_026_E2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,53,,Visium-like,NA,
ST066,ST066090,GSM5321448,OX_536_A1D1_028_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,47,,Visium-like,NA,
ST066,ST066091,GSM5321449,OX_536_A1D1_028_C2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,47,,Visium-like,NA,
ST066,ST066092,GSM5321450,OX_536_A1D1_028_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,47,,Visium-like,NA,
ST066,ST066093,GSM5321451,OX_536_A1D1_028_D2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,47,,Visium-like,NA,
ST066,ST066094,GSM5321452,OX_536_A1D1_028_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,47,,Visium-like,NA,
ST066,ST066095,GSM5321453,OX_536_A1D1_028_E2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,47,,Visium-like,NA,
ST066,ST066096,GSM5321454,OX_586_A1B3_029_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,57,,Visium-like,NA,
ST066,ST066097,GSM5321455,OX_586_A1B3_029_C2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,57,,Visium-like,NA,
ST066,ST066098,GSM5321456,OX_586_A1B3_029_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,57,,Visium-like,NA,
ST066,ST066099,GSM5321457,OX_586_A1B3_029_D2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,57,,Visium-like,NA,
ST066,ST066101,GSM5321459,OX_586_A1B3_029_E2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,57,,Visium-like,NA,
ST066,ST066102,GSM5321460,OX_586_A1C2_030_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,57,,Visium-like,NA,
ST066,ST066103,GSM5321461,OX_586_A1C2_030_C2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,57,,Visium-like,NA,
ST066,ST066104,GSM5321462,OX_586_A1C2_030_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,57,,Visium-like,NA,
ST066,ST066105,GSM5321463,OX_586_A1C2_030_D2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,57,,Visium-like,NA,
ST066,ST066106,GSM5321464,OX_586_A1C2_030_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,57,,Visium-like,NA,
ST066,ST066107,GSM5321465,OX_586_A1C2_030_E2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,57,,Visium-like,NA,
ST066,ST066108,GSM5321466,OX_584_A1C2_036_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,42,,Visium-like,NA,
ST066,ST066110,GSM5321468,OX_584_A1C2_036_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,42,,Visium-like,NA,
ST066,ST066111,GSM5321469,OX_584_A1C2_036_D2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,42,,Visium-like,NA,
ST066,ST066112,GSM5321470,OX_584_A1C2_036_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,42,,Visium-like,NA,
ST066,ST066114,GSM5321472,OX_584_A3C1_037_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,42,,Visium-like,NA,
ST066,ST066115,GSM5321473,OX_584_A3C1_037_C2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,42,,Visium-like,NA,
ST066,ST066117,GSM5321475,OX_584_A3C1_037_D2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,42,,Visium-like,NA,
ST066,ST066119,GSM5321477,OX_584_A3C1_037_E2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,42,,Visium-like,NA,
ST066,ST066122,GSM5321480,OX_584_A2B4_038_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,42,,Visium-like,NA,
ST066,ST066123,GSM5321481,OX_584_A2B4_038_D2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,42,,Visium-like,NA,
ST066,ST066124,GSM5321482,OX_584_A2B4_038_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,42,,Visium-like,NA,
ST066,ST066125,GSM5321483,OX_584_A2B4_038_E2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,42,,Visium-like,NA,
ST066,ST066126,GSM5321484,OX_510_P4B2_039_D2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,38,,Visium-like,NA,
ST066,ST066127,GSM5321485,OX_510_P4B2_039_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,38,,Visium-like,NA,
ST066,ST066128,GSM5321486,OX_510_P4B2_039_E2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,38,,Visium-like,NA,
ST066,ST066129,GSM5321487,OX_510_P4B2_039_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,38,,Visium-like,NA,
ST066,ST066130,GSM5321488,OX_510_P4B2_039_C2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,38,,Visium-like,NA,
ST066,ST066131,GSM5321489,OX_510_P4B2_039_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,38,,Visium-like,NA,
ST066,ST066132,GSM5321490,OX_510_P4C5_040_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,38,,Visium-like,NA,
ST066,ST066133,GSM5321491,OX_510_P4C5_040_C2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,38,,Visium-like,NA,
ST066,ST066134,GSM5321492,OX_510_P4C5_040_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,38,,Visium-like,NA,
ST066,ST066135,GSM5321493,OX_510_P4C5_040_D2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,38,,Visium-like,NA,
ST066,ST066136,GSM5321494,OX_510_P4C5_040_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,38,,Visium-like,NA,
ST066,ST066137,GSM5321495,OX_510_P4C5_040_E2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,38,,Visium-like,NA,
ST066,ST066138,GSM5321496,OX_523_P2B3_041_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,63,,Visium-like,NA,
ST066,ST066139,GSM5321497,OX_523_P2B3_041_C2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,63,,Visium-like,NA,
ST066,ST066140,GSM5321498,OX_523_P2B3_041_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,63,,Visium-like,NA,
ST066,ST066141,GSM5321499,OX_523_P2B3_041_D2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,63,,Visium-like,NA,
ST066,ST066142,GSM5321500,OX_523_P2B3_041_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,63,,Visium-like,NA,
ST066,ST066143,GSM5321501,OX_523_P2B3_041_E2,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,63,,Visium-like,NA,
ST066,ST066144,GSM5321502,OX_523_P2B2_042_C1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,63,,Visium-like,NA,
ST066,ST066146,GSM5321504,OX_523_P2B2_042_D1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,63,,Visium-like,NA,
ST066,ST066148,GSM5321506,OX_523_P2B2_042_E1,35726057,MS,Disease,"ST066001,ST066002,ST066003,ST066004,ST066005,ST066006,ST066007,ST066008,ST066009,ST066010,ST066011,ST066012,ST066013,ST066014,ST066015,ST066016,ST066017",Human,cortical gray matter,Female,NA,63,,Visium-like,NA,
